time,temperature,humidity,pressure,people
2020-07-08 23:20:00+00:00,30.0,40.8,1020.4444444444443,1.0
2020-07-08 23:25:00+00:00,30.05,40.7,1020.5,1.0
2020-07-08 23:30:00+00:00,30.1,40.7,1020.5,1.0
2020-07-08 23:35:00+00:00,30.0,40.7,1020.5,1.0
2020-07-08 23:40:00+00:00,29.9,40.9,1020.5,1.0
2020-07-08 23:45:00+00:00,29.8,41.1,1020.5,1.0
2020-07-08 23:50:00+00:00,29.7,41.25,1020.5,1.0
2020-07-08 23:55:00+00:00,29.75,41.4,1020.5,1.0
2020-07-09 00:00:00+00:00,29.6,41.5,1020.5,1.0
2020-07-09 00:05:00+00:00,29.65,41.6,1020.5,1.0
2020-07-09 00:10:00+00:00,29.5,41.7,1020.5,1.0
2020-07-09 00:15:00+00:00,29.6,41.8,1020.5,1.0
2020-07-09 00:20:00+00:00,29.5,42.0,1020.5,1.0
2020-07-09 00:25:00+00:00,29.45,41.95,1020.5,1.0
2020-07-09 00:30:00+00:00,29.45,42.1,1020.5,1.0
2020-07-09 00:35:00+00:00,29.4,42.2,1020.5,1.0
2020-07-09 00:40:00+00:00,29.45,42.25,1020.5,1.0
2020-07-09 00:45:00+00:00,29.35,42.3,1020.5,1.0
2020-07-09 00:50:00+00:00,29.35,42.3,1020.5,1.0
2020-07-09 00:55:00+00:00,29.35,42.349999999999994,1020.5,1.0
2020-07-09 01:00:00+00:00,29.35,42.349999999999994,1020.5,1.0
2020-07-09 01:05:00+00:00,29.3,42.45,1020.5,1.0
2020-07-09 01:10:00+00:00,29.25,42.5,1020.5,1.0
2020-07-09 01:15:00+00:00,29.2,42.6,1020.5,1.0
2020-07-09 01:20:00+00:00,29.25,42.650000000000006,1020.5,1.0
2020-07-09 01:25:00+00:00,29.3,42.7,1020.5,1.0
2020-07-09 01:30:00+00:00,29.2,42.75,1020.5,1.0
2020-07-09 01:35:00+00:00,29.15,42.9,1020.5,1.0
2020-07-09 01:40:00+00:00,29.2,43.0,1020.5,1.0
2020-07-09 01:45:00+00:00,29.4,43.0,1020.4444444444445,1.0
2020-07-09 01:50:00+00:00,29.6,42.650000000000006,1020.5,1.0
2020-07-09 01:55:00+00:00,29.5,42.55,1020.5,1.0
2020-07-09 02:00:00+00:00,29.3,42.7,1020.5,1.0
2020-07-09 02:05:00+00:00,29.2,42.9,1020.5,1.0
2020-07-09 02:10:00+00:00,29.1,43.0,1020.5,1.0
2020-07-09 02:15:00+00:00,29.0,43.150000000000006,1020.5,1.0
2020-07-09 02:20:00+00:00,28.9,43.2,1020.5,1.0
2020-07-09 02:25:00+00:00,28.9,43.3,1020.5,1.0
2020-07-09 02:30:00+00:00,28.9,43.349999999999994,1020.5,1.0
2020-07-09 02:35:00+00:00,28.95,43.4,1020.5,1.0
2020-07-09 02:40:00+00:00,28.85,43.5,1020.5,1.0
2020-07-09 02:45:00+00:00,28.85,43.5,1020.5,1.0
2020-07-09 02:50:00+00:00,28.8,43.6,1020.5,1.0
2020-07-09 02:55:00+00:00,28.85,43.650000000000006,1020.5,1.0
2020-07-09 03:00:00+00:00,28.85,43.650000000000006,1020.5,1.0
2020-07-09 03:05:00+00:00,28.75,43.7,1020.5,1.0
2020-07-09 03:10:00+00:00,28.7,43.75,1020.5,1.0
2020-07-09 03:15:00+00:00,28.75,43.8,1020.5,1.0
2020-07-09 03:20:00+00:00,28.75,43.75,1020.5,1.0
2020-07-09 03:25:00+00:00,28.8,43.75,1020.5,1.0
2020-07-09 03:30:00+00:00,28.85,43.7,1020.5,1.0
2020-07-09 03:35:00+00:00,28.85,43.5,1020.5,1.0
2020-07-09 03:40:00+00:00,28.85,43.349999999999994,1020.5,1.0
2020-07-09 03:45:00+00:00,28.9,43.4,1020.5,1.0
2020-07-09 03:50:00+00:00,29.0,43.4,1020.5555555555557,1.0
2020-07-09 03:55:00+00:00,29.2,43.1,1020.4444444444443,1.0
2020-07-09 04:00:00+00:00,29.2,43.0,1020.6666666666666,1.0
2020-07-09 04:05:00+00:00,29.2,42.7,1020.5,1.0
2020-07-09 04:10:00+00:00,29.0,42.6,1020.5,0.0
2020-07-09 04:15:00+00:00,28.8,42.8,1021.5,0.0
2020-07-09 04:20:00+00:00,28.7,43.0,1021.5,0.0
2020-07-09 04:25:00+00:00,28.5,43.2,1021.5,0.0
2020-07-09 04:30:00+00:00,28.4,43.3,1021.5,0.0
2020-07-09 04:35:00+00:00,28.3,43.5,1021.5,0.0
2020-07-09 04:40:00+00:00,28.2,43.7,1021.5,0.0
2020-07-09 04:45:00+00:00,28.1,43.9,1021.5,0.0
2020-07-09 04:50:00+00:00,28.15,44.0,1021.5,0.0
2020-07-09 04:55:00+00:00,28.0,44.2,1021.5,0.0
2020-07-09 05:00:00+00:00,28.05,44.3,1021.5,0.0
2020-07-09 05:05:00+00:00,27.95,44.5,1021.5,0.0
2020-07-09 05:10:00+00:00,27.9,44.6,1021.5,0.0
2020-07-09 05:15:00+00:00,27.8,44.7,1021.5,0.0
2020-07-09 05:20:00+00:00,27.8,44.9,1021.5,0.0
2020-07-09 05:25:00+00:00,27.85,45.0,1021.5,0.0
2020-07-09 05:30:00+00:00,27.7,45.150000000000006,1021.5,0.0
2020-07-09 05:35:00+00:00,27.7,45.2,1021.5,0.0
2020-07-09 05:40:00+00:00,27.8,45.4,1021.5,0.0
2020-07-09 05:45:00+00:00,27.7,45.5,1021.5,0.0
2020-07-09 05:50:00+00:00,27.65,45.5,1021.5,0.0
2020-07-09 05:55:00+00:00,27.6,45.55,1021.5,0.0
2020-07-09 06:00:00+00:00,27.7,45.7,1021.4444444444445,0.0
2020-07-09 06:05:00+00:00,27.9,45.9,1021.4444444444445,0.0
2020-07-09 06:10:00+00:00,28.1,45.7,1021.5,0.0
2020-07-09 06:15:00+00:00,28.05,45.3,1022.0,0.0
2020-07-09 06:20:00+00:00,28.15,45.45,1021.375,0.0
2020-07-09 06:25:00+00:00,28.15,45.4,1021.5,0.0
2020-07-09 06:30:00+00:00,28.0,45.4,1021.5,0.0
2020-07-09 06:35:00+00:00,27.9,45.4,1021.5,0.0
2020-07-09 06:40:00+00:00,27.8,45.5,1021.5,0.0
2020-07-09 06:45:00+00:00,27.7,45.6,1021.5,0.0
2020-07-09 06:50:00+00:00,27.75,45.7,1021.5,0.0
2020-07-09 06:55:00+00:00,27.75,45.75,1021.5,0.0
2020-07-09 07:00:00+00:00,27.6,45.8,1021.5,0.0
2020-07-09 07:05:00+00:00,27.6,45.75,1021.5,0.0
2020-07-09 07:10:00+00:00,27.65,45.849999999999994,1021.5,0.0
2020-07-09 07:15:00+00:00,27.7,45.9,1021.5,0.0
2020-07-09 07:20:00+00:00,27.75,45.8,1021.5,0.0
2020-07-09 07:25:00+00:00,27.75,45.849999999999994,1021.5,0.0
2020-07-09 07:30:00+00:00,27.75,45.8,1021.5,0.0
2020-07-09 07:35:00+00:00,27.75,45.6,1021.5,0.0
2020-07-09 07:40:00+00:00,27.75,45.5,1021.5,0.0
2020-07-09 07:45:00+00:00,27.75,45.5,1021.5,0.0
2020-07-09 07:50:00+00:00,27.8,45.4,1021.5,0.0
2020-07-09 07:55:00+00:00,27.85,45.349999999999994,1021.5,0.0
2020-07-09 08:00:00+00:00,27.85,45.3,1021.5,0.0
2020-07-09 08:05:00+00:00,27.85,45.25,1021.5,0.0
2020-07-09 08:10:00+00:00,27.9,45.3,1021.5,0.0
2020-07-09 08:15:00+00:00,27.95,45.2,1021.5,0.0
2020-07-09 08:20:00+00:00,28.0,45.2,1021.5,0.0
2020-07-09 08:25:00+00:00,27.95,45.150000000000006,1021.5,0.0
2020-07-09 08:30:00+00:00,27.95,45.150000000000006,1021.5,0.0
2020-07-09 08:35:00+00:00,28.05,45.150000000000006,1021.5,0.0
2020-07-09 08:40:00+00:00,28.1,45.2,1021.5,0.0
2020-07-09 08:45:00+00:00,28.15,45.0,1021.5,0.0
2020-07-09 08:50:00+00:00,28.15,44.9,1020.5,0.0
2020-07-09 08:55:00+00:00,28.15,44.8,1020.5,0.0
2020-07-09 09:00:00+00:00,28.15,44.75,1020.5,0.0
2020-07-09 09:05:00+00:00,28.2,44.7,1020.5,0.0
2020-07-09 09:10:00+00:00,28.25,44.650000000000006,1020.5,0.0
2020-07-09 09:15:00+00:00,28.25,44.650000000000006,1020.5,0.0
2020-07-09 09:20:00+00:00,28.3,44.650000000000006,1020.5,0.0
2020-07-09 09:25:00+00:00,28.4,44.7,1020.5,0.0
2020-07-09 09:30:00+00:00,28.35,44.6,1020.5,0.0
2020-07-09 09:35:00+00:00,28.45,44.650000000000006,1020.5,0.0
2020-07-09 09:40:00+00:00,28.45,44.5,1020.5,0.0
2020-07-09 09:45:00+00:00,28.5,44.5,1020.5,0.0
2020-07-09 09:50:00+00:00,28.55,44.3,1020.5,0.0
2020-07-09 09:55:00+00:00,28.6,44.3,1020.5,0.0
2020-07-09 10:00:00+00:00,28.6,44.2,1020.5,0.0
2020-07-09 10:05:00+00:00,28.8,44.0,1020.5,0.0
2020-07-09 10:10:00+00:00,28.9,43.849999999999994,1020.5,0.0
2020-07-09 10:15:00+00:00,28.85,43.7,1020.5,0.0
2020-07-09 10:20:00+00:00,28.85,43.5,1020.5,0.0
2020-07-09 10:25:00+00:00,28.95,43.55,1020.5,0.0
2020-07-09 10:30:00+00:00,28.95,43.4,1020.5,0.0
2020-07-09 10:35:00+00:00,29.0,43.4,1020.5,0.0
2020-07-09 10:40:00+00:00,28.95,43.3,1020.5,0.0
2020-07-09 10:45:00+00:00,29.1,43.4,1020.5,0.0
2020-07-09 10:50:00+00:00,29.2,43.3,1020.5,0.0
2020-07-09 10:55:00+00:00,29.35,43.2,1020.5,0.0
2020-07-09 11:00:00+00:00,29.4,43.0,1020.5,0.0
2020-07-09 11:05:00+00:00,29.35,42.95,1020.5,0.0
2020-07-09 11:10:00+00:00,29.45,42.9,1020.5,0.0
2020-07-09 11:15:00+00:00,29.5,42.95,1020.5,0.0
2020-07-09 11:20:00+00:00,29.45,42.8,1020.5,0.0
2020-07-09 11:25:00+00:00,29.6,42.849999999999994,1020.5,0.0
2020-07-09 11:30:00+00:00,29.7,42.75,1020.5,0.0
2020-07-09 11:35:00+00:00,29.7,42.7,1020.5,0.0
2020-07-09 11:40:00+00:00,29.8,42.6,1020.5,0.0
2020-07-09 11:45:00+00:00,29.75,42.55,1020.5,0.0
2020-07-09 11:50:00+00:00,29.9,42.7,1020.5,0.0
2020-07-09 11:55:00+00:00,30.0,42.8,1020.5,0.0
2020-07-09 12:00:00+00:00,30.2,42.6,1020.0,1.0
2020-07-09 12:05:00+00:00,30.5,42.6,1020.5,1.0
2020-07-09 12:10:00+00:00,30.75,42.0,1020.5,1.0
2020-07-09 12:15:00+00:00,30.65,41.849999999999994,1020.0,1.0
2020-07-09 12:20:00+00:00,30.65,42.0,1020.0,0.0
2020-07-09 12:25:00+00:00,30.7,42.3,1020.0,0.0
2020-07-09 12:30:00+00:00,30.6,42.3,1019.5,0.0
2020-07-09 12:35:00+00:00,30.65,42.3,1019.5,0.0
2020-07-09 12:40:00+00:00,30.65,42.3,1019.5,1.0
2020-07-09 12:45:00+00:00,30.65,42.3,1019.5,1.0
2020-07-09 12:50:00+00:00,30.65,42.8,1019.5,0.0
2020-07-09 12:55:00+00:00,30.65,42.8,1019.5,0.0
2020-07-09 13:00:00+00:00,30.65,42.6,1019.5,1.0
2020-07-09 13:05:00+00:00,30.7,42.8,1019.5,1.0
2020-07-09 13:10:00+00:00,30.8,42.3,1019.5,0.0
2020-07-09 13:15:00+00:00,30.75,42.1,1019.5,0.0
2020-07-09 13:20:00+00:00,30.9,41.7,1019.5,1.0
2020-07-09 13:25:00+00:00,31.0,41.4,1019.5,1.0
2020-07-09 13:30:00+00:00,31.05,41.4,1019.5,1.0
2020-07-09 13:35:00+00:00,31.05,41.4,1019.5,1.0
2020-07-09 13:40:00+00:00,31.05,41.4,1019.5,1.0
2020-07-09 13:45:00+00:00,31.1,41.349999999999994,1019.5,1.0
2020-07-09 13:50:00+00:00,31.05,41.3,1019.5,1.0
2020-07-09 13:55:00+00:00,31.05,41.2,1019.5,1.0
2020-07-09 14:00:00+00:00,31.05,41.25,1019.5,0.0
2020-07-09 14:05:00+00:00,31.3,41.349999999999994,1019.375,0.0
2020-07-09 14:10:00+00:00,31.7,41.2,1019.4444444444445,0.0
2020-07-09 14:15:00+00:00,31.9,40.75,1019.5,0.0
2020-07-09 14:20:00+00:00,31.9,40.2,1019.5,0.0
2020-07-09 14:25:00+00:00,31.8,39.95,1018.5,0.0
2020-07-09 14:30:00+00:00,31.7,39.95,1018.5,1.0
2020-07-09 14:35:00+00:00,31.6,39.95,1018.5,1.0
2020-07-09 14:40:00+00:00,31.55,40.1,1018.5,0.0
2020-07-09 14:45:00+00:00,31.55,40.1,1018.5,0.0
2020-07-09 14:50:00+00:00,31.55,40.2,1018.5,1.0
2020-07-09 14:55:00+00:00,31.55,40.150000000000006,1018.5,1.0
2020-07-09 15:00:00+00:00,31.55,40.1,1018.5,1.0
2020-07-09 15:05:00+00:00,31.65,40.2,1018.5,1.0
2020-07-09 15:10:00+00:00,31.65,40.2,1018.5,0.0
2020-07-09 15:15:00+00:00,31.7,40.25,1018.5,0.0
2020-07-09 15:20:00+00:00,31.8,40.3,1018.5,1.0
2020-07-09 15:25:00+00:00,31.75,40.2,1018.5,1.0
2020-07-09 15:30:00+00:00,31.9,40.3,1018.5,0.0
2020-07-09 15:35:00+00:00,31.9,40.3,1018.375,0.0
2020-07-09 15:40:00+00:00,32.3,40.4,1018.4444444444445,1.0
2020-07-09 15:45:00+00:00,32.9,39.849999999999994,1018.5,1.0
2020-07-09 15:50:00+00:00,32.9,39.3,1018.5,1.0
2020-07-09 15:55:00+00:00,32.7,39.2,1018.5,1.0
2020-07-09 16:00:00+00:00,32.5,39.3,1019.0,0.0
2020-07-09 16:05:00+00:00,32.4,39.4,1018.0,0.0
2020-07-09 16:10:00+00:00,32.349999999999994,39.6,1018.5,1.0
2020-07-09 16:15:00+00:00,32.349999999999994,39.8,1018.5,1.0
2020-07-09 16:20:00+00:00,32.3,39.849999999999994,1018.5,1.0
2020-07-09 16:25:00+00:00,32.4,39.9,1018.5,1.0
2020-07-09 16:30:00+00:00,32.349999999999994,40.0,1018.5,1.0
2020-07-09 16:35:00+00:00,32.349999999999994,40.0,1018.5,1.0
2020-07-09 16:40:00+00:00,32.349999999999994,39.95,1018.5,1.0
2020-07-09 16:45:00+00:00,32.349999999999994,39.9,1018.5,1.0
2020-07-09 16:50:00+00:00,32.349999999999994,39.9,1018.5,1.0
2020-07-09 16:55:00+00:00,32.349999999999994,39.9,1018.5,1.0
2020-07-09 17:00:00+00:00,32.349999999999994,39.849999999999994,1018.5,1.0
2020-07-09 17:05:00+00:00,32.45,39.95,1018.5,1.0
2020-07-09 17:10:00+00:00,32.5,40.0,1018.5,1.0
2020-07-09 17:15:00+00:00,32.5,40.0,1018.5,1.0
2020-07-09 17:20:00+00:00,32.5,40.0,1018.5,1.0
2020-07-09 17:25:00+00:00,32.6,40.1,1018.5,1.0
2020-07-09 17:30:00+00:00,32.55,40.1,1018.5,0.0
2020-07-09 17:35:00+00:00,32.55,40.1,1018.5,0.0
2020-07-09 17:40:00+00:00,32.55,40.2,1018.5,1.0
2020-07-09 17:45:00+00:00,32.55,40.2,1018.5,1.0
2020-07-09 17:50:00+00:00,32.55,40.2,1018.5,1.0
2020-07-09 17:55:00+00:00,32.5,40.0,1018.5,1.0
2020-07-09 18:00:00+00:00,32.6,40.1,1018.5,1.0
2020-07-09 18:05:00+00:00,32.55,40.1,1018.5,1.0
2020-07-09 18:10:00+00:00,32.55,40.2,1018.5,1.0
2020-07-09 18:15:00+00:00,32.55,40.4,1018.5,1.0
2020-07-09 18:20:00+00:00,32.55,40.6,1018.5,0.0
2020-07-09 18:25:00+00:00,32.55,40.6,1018.5,0.0
2020-07-09 18:30:00+00:00,32.8,40.7,1018.625,1.0
2020-07-09 18:35:00+00:00,33.1,40.05,1018.5,1.0
2020-07-09 18:40:00+00:00,33.2,39.3,1018.5,0.0
2020-07-09 18:45:00+00:00,33.1,39.0,1018.5,0.0
2020-07-09 18:50:00+00:00,33.0,38.8,1018.5,1.0
2020-07-09 18:55:00+00:00,32.8,38.6,1018.5,1.0
2020-07-09 19:00:00+00:00,32.7,38.5,1018.5,1.0
2020-07-09 19:05:00+00:00,32.6,38.4,1018.5,1.0
2020-07-09 19:10:00+00:00,32.5,38.3,1019.5,1.0
2020-07-09 19:15:00+00:00,32.5,38.3,1019.5,1.0
2020-07-09 19:20:00+00:00,32.45,38.25,1019.5,1.0
2020-07-09 19:25:00+00:00,32.349999999999994,38.2,1019.5,1.0
2020-07-09 19:30:00+00:00,32.3,38.1,1019.5,1.0
2020-07-09 19:35:00+00:00,32.4,38.2,1019.5,1.0
2020-07-09 19:40:00+00:00,32.3,38.1,1019.5,0.0
2020-07-09 19:45:00+00:00,32.25,38.2,1019.5,0.0
2020-07-09 19:50:00+00:00,32.2,38.1,1019.5,1.0
2020-07-09 19:55:00+00:00,32.1,38.2,1019.5,1.0
2020-07-09 20:00:00+00:00,32.2,38.55,1019.5,0.0
2020-07-09 20:05:00+00:00,32.150000000000006,39.0,1019.5,0.0
2020-07-09 20:10:00+00:00,32.1,39.05,1019.5,0.0
2020-07-09 20:15:00+00:00,32.150000000000006,39.2,1019.5,0.0
2020-07-09 20:20:00+00:00,32.150000000000006,39.4,1019.5,0.0
2020-07-09 20:25:00+00:00,32.0,39.5,1019.5,0.0
2020-07-09 20:30:00+00:00,32.05,39.6,1019.5,0.0
2020-07-09 20:35:00+00:00,32.05,39.7,1019.5,0.0
2020-07-09 20:40:00+00:00,32.05,40.150000000000006,1019.5,0.0
2020-07-09 20:45:00+00:00,32.05,40.45,1019.5,0.0
2020-07-09 20:50:00+00:00,32.05,40.849999999999994,1019.5,0.0
2020-07-09 20:55:00+00:00,32.05,41.1,1019.5,0.0
2020-07-09 21:00:00+00:00,32.1,41.2,1019.5,1.0
2020-07-09 21:05:00+00:00,32.05,41.150000000000006,1019.5,1.0
2020-07-09 21:10:00+00:00,32.05,41.2,1019.5,0.0
2020-07-09 21:15:00+00:00,32.05,41.3,1019.5,0.0
2020-07-09 21:20:00+00:00,32.05,41.45,1019.5,0.0
2020-07-09 21:25:00+00:00,32.0,41.4,1019.5,0.0
2020-07-09 21:30:00+00:00,32.0,41.4,1019.5,0.0
2020-07-09 21:35:00+00:00,32.0,41.7,1019.5,0.0
2020-07-09 21:40:00+00:00,31.9,41.8,1019.5,1.0
2020-07-09 21:45:00+00:00,31.95,42.150000000000006,1019.5,1.0
2020-07-09 21:50:00+00:00,31.8,42.3,1019.5,1.0
2020-07-09 21:55:00+00:00,31.8,42.4,1019.5,1.0
2020-07-09 22:00:00+00:00,31.7,42.5,1019.5,1.0
2020-07-09 22:05:00+00:00,31.65,42.7,1019.5,1.0
2020-07-09 22:10:00+00:00,31.6,42.8,1019.5,1.0
2020-07-09 22:15:00+00:00,31.65,42.9,1019.5,1.0
2020-07-09 22:20:00+00:00,31.55,43.0,1019.5,1.0
2020-07-09 22:25:00+00:00,31.5,43.0,1019.5,1.0
2020-07-09 22:30:00+00:00,31.55,43.1,1019.5,1.0
2020-07-09 22:35:00+00:00,31.6,43.1,1019.5,1.0
2020-07-09 22:40:00+00:00,31.55,43.0,1019.5,1.0
2020-07-09 22:45:00+00:00,31.5,42.9,1018.5,1.0
2020-07-09 22:50:00+00:00,31.6,43.0,1018.5,1.0
2020-07-09 22:55:00+00:00,31.65,43.0,1018.5,1.0
2020-07-09 23:00:00+00:00,31.7,43.0,1018.5,1.0
2020-07-09 23:05:00+00:00,31.75,42.9,1018.5,1.0
2020-07-09 23:10:00+00:00,31.75,42.8,1018.5,1.0
2020-07-09 23:15:00+00:00,31.75,42.849999999999994,1018.5,1.0
2020-07-09 23:20:00+00:00,31.8,42.849999999999994,1018.5,1.0
2020-07-09 23:25:00+00:00,31.75,42.9,1018.5,1.0
2020-07-09 23:30:00+00:00,31.75,42.9,1018.5,1.0
2020-07-09 23:35:00+00:00,31.75,43.2,1018.5,1.0
2020-07-09 23:40:00+00:00,31.75,43.0,1018.5,1.0
2020-07-09 23:45:00+00:00,31.75,43.0,1018.5,1.0
2020-07-09 23:50:00+00:00,31.75,43.1,1018.5,1.0
2020-07-09 23:55:00+00:00,31.75,43.4,1018.5,1.0
2020-07-10 00:00:00+00:00,31.75,43.3,1018.5,1.0
2020-07-10 00:05:00+00:00,31.75,43.2,1018.5,1.0
2020-07-10 00:10:00+00:00,31.75,43.05,1018.5,1.0
2020-07-10 00:15:00+00:00,31.75,43.0,1018.5,1.0
2020-07-10 00:20:00+00:00,31.7,43.0,1018.5,1.0
2020-07-10 00:25:00+00:00,31.6,43.2,1018.5,1.0
2020-07-10 00:30:00+00:00,31.65,43.3,1018.5,1.0
2020-07-10 00:35:00+00:00,31.65,43.45,1018.5,1.0
2020-07-10 00:40:00+00:00,31.55,43.4,1018.5,1.0
2020-07-10 00:45:00+00:00,31.55,43.5,1018.5,1.0
2020-07-10 00:50:00+00:00,31.55,43.45,1018.5,1.0
2020-07-10 00:55:00+00:00,31.5,43.4,1018.5,1.0
2020-07-10 01:00:00+00:00,31.55,43.5,1018.5,1.0
2020-07-10 01:05:00+00:00,31.55,43.7,1018.5,1.0
2020-07-10 01:10:00+00:00,31.4,43.7,1018.5,1.0
2020-07-10 01:15:00+00:00,31.4,43.9,1018.5,1.0
2020-07-10 01:20:00+00:00,31.45,44.0,1018.5,1.0
2020-07-10 01:25:00+00:00,31.45,44.2,1018.5,1.0
2020-07-10 01:30:00+00:00,31.45,44.2,1018.5,1.0
2020-07-10 01:35:00+00:00,31.35,44.4,1018.5,1.0
2020-07-10 01:40:00+00:00,31.3,44.6,1018.5,1.0
2020-07-10 01:45:00+00:00,31.35,44.8,1018.5,1.0
2020-07-10 01:50:00+00:00,31.25,45.0,1018.5,1.0
2020-07-10 01:55:00+00:00,31.25,45.3,1018.5,1.0
2020-07-10 02:00:00+00:00,31.2,45.3,1018.5,1.0
2020-07-10 02:05:00+00:00,31.25,45.3,1018.5,1.0
2020-07-10 02:10:00+00:00,31.1,45.1,1018.5,1.0
2020-07-10 02:15:00+00:00,31.2,45.2,1018.5,1.0
2020-07-10 02:20:00+00:00,31.1,45.3,1018.5,1.0
2020-07-10 02:25:00+00:00,31.15,45.3,1018.5,1.0
2020-07-10 02:30:00+00:00,31.05,45.4,1018.5,1.0
2020-07-10 02:35:00+00:00,31.05,45.4,1018.5,1.0
2020-07-10 02:40:00+00:00,31.0,45.3,1018.5,1.0
2020-07-10 02:45:00+00:00,31.05,45.3,1018.5,1.0
2020-07-10 02:50:00+00:00,30.9,45.1,1018.5,1.0
2020-07-10 02:55:00+00:00,30.9,45.0,1018.5,1.0
2020-07-10 03:00:00+00:00,30.95,45.0,1018.5,1.0
2020-07-10 03:05:00+00:00,31.0,45.05,1018.5,1.0
2020-07-10 03:10:00+00:00,30.9,45.05,1018.5,1.0
2020-07-10 03:15:00+00:00,30.95,44.9,1018.5,1.0
2020-07-10 03:20:00+00:00,30.85,45.0,1018.5,1.0
2020-07-10 03:25:00+00:00,30.8,45.150000000000006,1018.5,1.0
2020-07-10 03:30:00+00:00,30.85,45.1,1018.5,1.0
2020-07-10 03:35:00+00:00,30.7,44.7,1018.5,1.0
2020-07-10 03:40:00+00:00,30.6,44.55,1018.5,1.0
2020-07-10 03:45:00+00:00,30.5,44.5,1018.5,1.0
2020-07-10 03:50:00+00:00,30.4,44.6,1018.5,1.0
2020-07-10 03:55:00+00:00,30.4,44.7,1018.5,1.0
2020-07-10 04:00:00+00:00,30.3,44.75,1018.5,1.0
2020-07-10 04:05:00+00:00,30.2,44.75,1018.5,1.0
2020-07-10 04:10:00+00:00,30.1,44.849999999999994,1018.5,0.0
2020-07-10 04:15:00+00:00,30.05,44.9,1018.5,0.0
2020-07-10 04:20:00+00:00,30.05,45.0,1018.375,0.0
2020-07-10 04:25:00+00:00,30.15,45.0,1019.0,0.0
2020-07-10 04:30:00+00:00,30.25,45.05,1018.3333333333334,0.0
2020-07-10 04:35:00+00:00,30.4,45.0,1019.0,0.0
2020-07-10 04:40:00+00:00,30.3,44.6,1018.5,0.0
2020-07-10 04:45:00+00:00,30.1,44.7,1018.5,0.0
2020-07-10 04:50:00+00:00,29.9,45.0,1018.5,0.0
2020-07-10 04:55:00+00:00,29.8,45.1,1018.5,0.0
2020-07-10 05:00:00+00:00,29.8,45.2,1018.5,0.0
2020-07-10 05:05:00+00:00,29.75,45.3,1018.5,0.0
2020-07-10 05:10:00+00:00,29.6,45.5,1018.5,0.0
2020-07-10 05:15:00+00:00,29.65,45.6,1018.5,0.0
2020-07-10 05:20:00+00:00,29.55,45.8,1018.5,0.0
2020-07-10 05:25:00+00:00,29.5,45.9,1018.5,0.0
2020-07-10 05:30:00+00:00,29.45,46.150000000000006,1018.5,0.0
2020-07-10 05:35:00+00:00,29.4,46.2,1018.5,0.0
2020-07-10 05:40:00+00:00,29.45,46.4,1018.5,0.0
2020-07-10 05:45:00+00:00,29.35,46.6,1018.5,0.0
2020-07-10 05:50:00+00:00,29.3,46.7,1018.5,0.0
2020-07-10 05:55:00+00:00,29.35,46.7,1018.5,0.0
2020-07-10 06:00:00+00:00,29.35,46.8,1018.5,0.0
2020-07-10 06:05:00+00:00,29.35,46.9,1018.5,0.0
2020-07-10 06:10:00+00:00,29.35,46.95,1018.5,0.0
2020-07-10 06:15:00+00:00,29.25,47.0,1018.5,0.0
2020-07-10 06:20:00+00:00,29.25,47.0,1018.5,0.0
2020-07-10 06:25:00+00:00,29.2,47.0,1018.5,0.0
2020-07-10 06:30:00+00:00,29.3,47.1,1018.5,0.0
2020-07-10 06:35:00+00:00,29.25,47.1,1018.5,0.0
2020-07-10 06:40:00+00:00,29.25,47.150000000000006,1018.5,0.0
2020-07-10 06:45:00+00:00,29.35,47.150000000000006,1018.5,0.0
2020-07-10 06:50:00+00:00,29.35,47.150000000000006,1018.5,0.0
2020-07-10 06:55:00+00:00,29.35,47.150000000000006,1018.5,0.0
2020-07-10 07:00:00+00:00,29.35,47.3,1018.5,0.0
2020-07-10 07:05:00+00:00,29.35,47.3,1018.5,0.0
2020-07-10 07:10:00+00:00,29.35,47.4,1018.5,0.0
2020-07-10 07:15:00+00:00,29.35,47.4,1018.5,0.0
2020-07-10 07:20:00+00:00,29.35,47.5,1018.5,0.0
2020-07-10 07:25:00+00:00,29.35,47.5,1018.5,0.0
2020-07-10 07:30:00+00:00,29.35,47.5,1018.5,0.0
2020-07-10 07:35:00+00:00,29.4,47.45,1018.5,0.0
2020-07-10 07:40:00+00:00,29.35,47.4,1018.5,0.0
2020-07-10 07:45:00+00:00,29.35,47.3,1018.5,0.0
2020-07-10 07:50:00+00:00,29.45,47.349999999999994,1018.5,0.0
2020-07-10 07:55:00+00:00,29.45,47.2,1018.5,0.0
2020-07-10 08:00:00+00:00,29.45,46.95,1018.5,0.0
2020-07-10 08:05:00+00:00,29.45,46.95,1018.5,0.0
2020-07-10 08:10:00+00:00,29.45,46.8,1018.5,0.0
2020-07-10 08:15:00+00:00,29.5,46.9,1018.5,0.0
2020-07-10 08:20:00+00:00,29.45,46.8,1018.5,0.0
2020-07-10 08:25:00+00:00,29.55,46.8,1018.5,0.0
2020-07-10 08:30:00+00:00,29.6,46.8,1018.5,0.0
2020-07-10 08:35:00+00:00,29.55,46.8,1018.5,0.0
2020-07-10 08:40:00+00:00,29.55,46.8,1018.5,0.0
2020-07-10 08:45:00+00:00,29.55,46.9,1018.5,0.0
2020-07-10 08:50:00+00:00,29.7,47.3,1018.3333333333334,0.0
